dtime,wave
2019-07-03 16:21:32,is_study
2019-07-03 16:21:36,is_survey
2019-07-03 16:21:40,is_study
2019-07-03 16:21:44,task
2019-07-03 16:21:48,survey
2019-07-03 16:21:52,task
2019-07-03 16:21:56,task
2019-07-03 16:22:00,survey
2019-07-03 16:22:04,task
2019-07-03 16:22:08,is_task
2019-07-03 16:22:12,is_task
2019-07-03 16:22:16,task
2019-07-03 16:22:20,is_task
2019-07-03 16:22:24,task
2019-07-03 16:22:28,study
2019-07-03 16:22:32,is_task
2019-07-03 16:22:36,survey
2019-07-03 16:22:40,is_task
2019-07-03 16:22:44,task
2019-07-03 16:22:48,task
2019-07-03 16:22:52,is_survey
2019-07-03 16:22:56,is_survey
2019-07-03 16:23:00,study
2019-07-03 16:23:04,is_survey
2019-07-03 16:23:08,is_task
2019-07-03 16:23:12,task
2019-07-03 16:23:16,study
2019-07-03 16:23:20,is_survey
2019-07-03 16:23:24,task
2019-07-03 16:23:28,study
2019-07-03 16:23:32,study
2019-07-03 16:23:36,task
2019-07-03 16:23:40,is_survey
2019-07-03 16:23:44,study
2019-07-03 16:23:48,is_survey
2019-07-03 16:23:52,study
2019-07-03 16:23:56,task
2019-07-03 16:24:00,task
2019-07-03 16:24:04,is_study
2019-07-03 16:24:08,is_task
2019-07-03 16:24:12,task
2019-07-03 16:24:16,task
2019-07-03 16:24:20,is_survey
2019-07-03 16:24:24,survey
2019-07-03 16:24:28,is_survey
2019-07-03 16:24:32,task
2019-07-03 16:24:36,is_survey
2019-07-03 16:24:40,survey
2019-07-03 16:24:44,survey
2019-07-03 16:24:48,survey
2019-07-03 16:24:52,survey
2019-07-03 16:24:56,is_task
2019-07-03 16:25:00,is_study
2019-07-03 16:25:04,is_task
2019-07-03 16:25:08,is_survey
2019-07-03 16:25:12,study
2019-07-03 16:25:16,is_survey
2019-07-03 16:25:20,task
2019-07-03 16:25:24,task
2019-07-03 16:25:28,is_task
2019-07-03 16:25:32,task
2019-07-03 16:25:37,study
2019-07-03 16:25:40,is_task
2019-07-03 16:25:44,is_survey
2019-07-03 16:25:48,survey
2019-07-03 16:25:52,study
2019-07-03 16:25:56,study
2019-07-03 16:26:00,survey
2019-07-03 16:26:04,task
2019-07-03 16:26:08,is_task
2019-07-03 16:26:12,is_task
2019-07-03 16:26:16,survey
2019-07-03 16:26:20,study
2019-07-03 16:26:24,is_survey
2019-07-03 16:26:28,is_task
2019-07-03 16:26:32,survey
2019-07-03 16:26:36,study
2019-07-03 16:26:40,task
2019-07-03 16:26:44,is_task
2019-07-03 16:26:48,study
2019-07-03 16:26:52,task
2019-07-03 16:26:56,survey
2019-07-03 16:27:00,task
2019-07-03 16:27:04,is_task
2019-07-03 16:27:08,is_study
2019-07-03 16:27:12,task
2019-07-03 16:27:16,is_task
2019-07-03 16:27:20,study
2019-07-03 16:27:24,survey
2019-07-03 16:27:28,task
2019-07-03 16:27:32,is_survey
2019-07-03 16:27:36,is_task
2019-07-03 16:27:40,task
2019-07-03 16:27:44,survey
2019-07-03 16:27:48,study
2019-07-03 16:27:52,study
2019-07-03 16:27:56,task
2019-07-03 16:28:00,is_survey
2019-07-03 16:28:04,survey
2019-07-03 16:28:08,survey
2019-07-03 16:28:12,is_task
2019-07-03 16:28:16,is_study
2019-07-03 16:28:20,study
2019-07-03 16:28:24,task
2019-07-03 16:28:28,is_study
2019-07-03 16:28:32,survey
2019-07-03 16:28:36,task
2019-07-03 16:28:40,study
2019-07-03 16:28:44,task
2019-07-03 16:28:48,is_task
2019-07-03 16:28:52,is_survey
2019-07-03 16:28:56,study
2019-07-03 16:29:00,survey
2019-07-03 16:29:04,survey
2019-07-03 16:29:08,is_task
2019-07-03 16:29:14,survey
2019-07-03 16:29:16,is_study
2019-07-03 16:29:20,is_survey
2019-07-03 16:29:24,study
2019-07-03 16:29:28,survey
2019-07-03 16:29:32,task
2019-07-03 16:29:36,survey
2019-07-03 16:29:40,is_task
2019-07-03 16:29:44,task
2019-07-03 16:29:48,task
2019-07-03 16:29:52,task
2019-07-03 16:29:56,survey
2019-07-03 16:30:00,study
2019-07-03 16:30:04,study
2019-07-03 16:30:08,study
2019-07-03 16:30:12,task
2019-07-03 16:30:16,is_study
2019-07-03 16:30:20,is_task
2019-07-03 16:30:24,task
2019-07-03 16:30:28,task
2019-07-03 16:30:32,is_task
2019-07-03 16:30:36,task
2019-07-03 16:30:40,is_task
2019-07-03 16:30:44,survey
2019-07-03 16:30:48,task
2019-07-03 16:30:52,is_task
2019-07-03 16:30:56,study
2019-07-03 16:31:00,is_task
2019-07-03 16:31:04,study
2019-07-03 16:31:08,study
2019-07-03 16:31:12,is_study
2019-07-03 16:31:17,is_study
2019-07-03 16:31:20,task
2019-07-03 16:31:24,survey
2019-07-03 16:31:28,task
2019-07-03 16:31:32,study
2019-07-03 16:31:36,study
2019-07-03 16:31:40,task
2019-07-03 16:31:44,task
2019-07-03 16:31:48,survey
2019-07-03 16:31:52,task
2019-07-03 16:31:56,task
2019-07-03 16:32:00,is_study
2019-07-03 16:32:04,is_survey
2019-07-03 16:32:08,task
2019-07-03 16:32:12,task
2019-07-03 16:32:16,task
2019-07-03 16:32:20,is_study
2019-07-03 16:32:24,is_task
2019-07-03 16:32:28,task
2019-07-03 16:32:32,task
2019-07-03 16:32:36,task
2019-07-03 16:32:40,task
2019-07-03 16:32:44,study
2019-07-03 16:32:48,is_study
2019-07-03 16:32:52,task
2019-07-03 16:32:56,task
2019-07-03 16:33:00,survey
2019-07-03 16:33:04,study
2019-07-03 16:33:08,is_study
2019-07-03 16:33:12,task
2019-07-03 16:33:16,is_task
2019-07-03 16:33:20,study
2019-07-03 16:33:24,task
2019-07-03 16:33:28,task
2019-07-03 16:33:32,task
2019-07-03 16:33:36,task
2019-07-03 16:33:40,survey
2019-07-03 16:33:44,is_survey
2019-07-03 16:33:48,task
2019-07-03 16:33:52,is_task
2019-07-03 16:33:56,task
2019-07-03 16:34:00,survey
2019-07-03 16:34:04,study
2019-07-03 16:34:08,survey
2019-07-03 16:34:12,is_study
2019-07-03 16:34:16,is_task
2019-07-03 16:34:20,is_task
2019-07-03 16:34:24,study
2019-07-03 16:34:28,is_survey
2019-07-03 16:34:32,is_task
2019-07-03 16:34:36,study
2019-07-03 16:34:40,task
2019-07-03 16:34:44,task
2019-07-03 16:34:48,study
2019-07-03 16:34:53,is_study
2019-07-03 16:34:56,study
2019-07-03 16:35:00,is_task
2019-07-03 16:35:04,study
2019-07-03 16:35:08,survey
2019-07-03 16:35:12,is_task
2019-07-03 16:35:16,survey
2019-07-03 16:35:20,is_study
2019-07-03 16:35:24,is_task
2019-07-03 16:35:28,task
2019-07-03 16:35:32,study
2019-07-03 16:35:36,survey
2019-07-03 16:35:40,task
2019-07-03 16:35:45,is_task
2019-07-03 16:35:48,task
2019-07-03 16:35:52,study
2019-07-03 16:35:56,task
2019-07-03 16:36:00,task
2019-07-03 16:36:04,task
2019-07-03 16:36:08,task
2019-07-03 16:36:12,survey
2019-07-03 16:36:16,is_task
2019-07-03 16:36:20,is_survey
2019-07-03 16:36:24,study
2019-07-03 16:36:28,task
2019-07-03 16:36:32,task
2019-07-03 16:36:36,task
2019-07-03 16:36:40,is_task
2019-07-03 16:36:44,is_study
2019-07-03 16:36:48,is_task
2019-07-03 16:36:52,is_survey
2019-07-03 16:36:56,task
2019-07-03 16:37:00,task
2019-07-03 16:37:04,study
2019-07-03 16:37:08,is_study
2019-07-03 16:37:12,task
2019-07-03 16:37:16,is_task
2019-07-03 16:37:20,task
2019-07-03 16:37:24,survey
2019-07-03 16:37:28,study
2019-07-03 16:37:33,survey
2019-07-03 16:37:36,task
2019-07-03 16:37:40,is_study
2019-07-03 16:37:44,survey
2019-07-03 16:37:48,is_study
2019-07-03 16:37:52,is_task
2019-07-03 16:37:56,task
2019-07-03 16:38:00,task
2019-07-03 16:38:04,task
2019-07-03 16:38:08,is_task
2019-07-03 16:38:12,task
2019-07-03 16:38:16,task
2019-07-03 16:38:20,survey
2019-07-03 16:38:24,task
2019-07-03 16:38:28,survey
2019-07-03 16:38:34,is_survey
2019-07-03 16:38:36,is_task
2019-07-03 16:38:40,survey
2019-07-03 16:38:44,is_task
2019-07-03 16:38:50,task
2019-07-03 16:38:52,is_study
2019-07-03 16:38:56,is_task
2019-07-03 16:39:00,task
2019-07-03 16:39:04,task
2019-07-03 16:39:08,is_survey
2019-07-03 16:39:12,study
2019-07-03 16:39:16,study
2019-07-03 16:39:20,is_task
2019-07-03 16:39:24,task
2019-07-03 16:39:28,survey
2019-07-03 16:39:32,is_task
2019-07-03 16:39:36,is_study
2019-07-03 16:39:40,is_survey
2019-07-03 16:39:44,is_survey
2019-07-03 16:39:48,survey
2019-07-03 16:39:52,is_task
2019-07-03 16:39:56,is_task
2019-07-03 16:40:00,survey
2019-07-03 16:40:04,task
2019-07-03 16:40:08,task
2019-07-03 16:40:12,is_task
2019-07-03 16:40:16,is_survey
2019-07-03 16:40:20,survey
2019-07-03 16:40:24,is_survey
2019-07-03 16:40:28,is_task
2019-07-03 16:40:33,is_task
2019-07-03 16:40:36,task
2019-07-03 16:40:40,is_task
2019-07-03 16:40:44,survey
2019-07-03 16:40:48,study
2019-07-03 16:40:53,is_survey
2019-07-03 16:40:56,survey
2019-07-03 16:41:00,is_study
2019-07-03 16:41:04,is_survey
2019-07-03 16:41:08,is_task
2019-07-03 16:41:12,task
2019-07-03 16:41:16,task
2019-07-03 16:41:20,task
2019-07-03 16:41:24,is_task
2019-07-03 16:41:28,task
2019-07-03 16:41:32,study
2019-07-03 16:41:36,is_task
2019-07-03 16:41:40,task
2019-07-03 16:41:44,task
2019-07-03 16:41:48,is_survey
2019-07-03 16:41:53,task
2019-07-03 16:41:56,task
2019-07-03 16:42:00,survey
2019-07-03 16:42:04,is_task
2019-07-03 16:42:08,study
2019-07-03 16:42:12,study
2019-07-03 16:42:16,is_survey
2019-07-03 16:42:20,study
2019-07-03 16:42:24,is_task
2019-07-03 16:42:28,is_task
2019-07-03 16:42:32,survey
2019-07-03 16:42:36,study
2019-07-03 16:42:40,task
2019-07-03 16:42:44,task
2019-07-03 16:42:49,is_study
2019-07-03 16:42:53,task
2019-07-03 16:42:56,task
2019-07-03 16:43:00,task
2019-07-03 16:43:04,task
2019-07-03 16:43:08,is_task
2019-07-03 16:43:12,is_task
2019-07-03 16:43:16,task
2019-07-03 16:43:20,study
2019-07-03 16:43:24,task
2019-07-03 16:43:29,task
2019-07-03 16:43:32,task
2019-07-03 16:43:36,is_task
2019-07-03 16:43:40,task
2019-07-03 16:43:44,is_task
2019-07-03 16:43:48,task
2019-07-03 16:43:52,task
2019-07-03 16:43:56,task
2019-07-03 16:44:00,study
2019-07-03 16:44:04,is_survey
2019-07-03 16:44:08,study
2019-07-03 16:44:12,task
2019-07-03 16:44:16,task
2019-07-03 16:44:20,task
2019-07-03 16:44:24,is_study
2019-07-03 16:44:28,task
2019-07-03 16:44:32,task
2019-07-03 16:44:36,study
2019-07-03 16:44:40,task
2019-07-03 16:44:44,study
2019-07-03 16:44:48,is_task
2019-07-03 16:44:52,study
2019-07-03 16:44:56,is_task
2019-07-03 16:45:00,is_task
2019-07-03 16:45:04,is_task
2019-07-03 16:45:08,study
2019-07-03 16:45:12,task
2019-07-03 16:45:16,task
2019-07-03 16:45:20,study
2019-07-03 16:45:24,is_survey
2019-07-03 16:45:28,survey
2019-07-03 16:45:32,is_study
2019-07-03 16:45:36,study
2019-07-03 16:45:40,is_study
2019-07-03 16:45:44,is_survey
2019-07-03 16:45:48,task
2019-07-03 16:45:52,is_study
2019-07-03 16:45:56,task
2019-07-03 16:46:00,is_task
2019-07-03 16:46:04,study
2019-07-03 16:46:08,is_survey
2019-07-03 16:46:12,is_task
2019-07-03 16:46:16,survey
2019-07-03 16:46:20,task
2019-07-03 16:46:24,is_task
2019-07-03 16:46:28,task
2019-07-03 16:46:32,is_study
2019-07-03 16:46:36,is_survey
2019-07-03 16:46:40,survey
2019-07-03 16:46:44,is_task
2019-07-03 16:46:48,survey
2019-07-03 16:46:52,study
2019-07-03 16:46:56,is_study
2019-07-03 16:47:00,task
2019-07-03 16:47:04,study
2019-07-03 16:47:08,task
2019-07-03 16:47:12,task
2019-07-03 16:47:16,is_task
2019-07-03 16:47:20,study
2019-07-03 16:47:24,task
2019-07-03 16:47:28,study
2019-07-03 16:47:32,task
2019-07-03 16:47:36,task
2019-07-03 16:47:40,is_study
2019-07-03 16:47:44,study
2019-07-03 16:47:48,is_task
2019-07-03 16:47:52,task
2019-07-03 16:47:56,survey
2019-07-03 16:48:00,task
2019-07-03 16:48:04,survey
2019-07-03 16:48:08,survey
2019-07-03 16:48:12,is_survey
2019-07-03 16:48:16,is_survey
2019-07-03 16:48:20,survey
2019-07-03 16:48:24,survey
2019-07-03 16:48:28,is_survey
2019-07-03 16:48:32,task
2019-07-03 16:48:36,is_task
2019-07-03 16:48:40,survey
2019-07-03 16:48:44,task
2019-07-03 16:48:48,study
2019-07-03 16:48:52,task
2019-07-03 16:48:56,survey
2019-07-03 16:49:00,is_study
2019-07-03 16:49:04,is_study
2019-07-03 16:49:08,survey
2019-07-03 16:49:12,study
2019-07-03 16:49:16,is_study
2019-07-03 16:49:21,study
2019-07-03 16:49:24,study
2019-07-03 16:49:28,study
2019-07-03 16:49:32,study
2019-07-03 16:49:36,task
2019-07-03 16:49:40,is_task
2019-07-03 16:49:44,task
2019-07-03 16:49:48,is_study
2019-07-03 16:49:52,task
2019-07-03 16:49:56,is_study
2019-07-03 16:50:00,task
2019-07-03 16:50:04,study
2019-07-03 16:50:08,survey
2019-07-03 16:50:12,task
2019-07-03 16:50:16,survey
2019-07-03 16:50:20,is_task
2019-07-03 16:50:24,task
2019-07-03 16:50:28,task
2019-07-03 16:50:32,study
2019-07-03 16:50:36,is_task
2019-07-03 16:50:40,task
2019-07-03 16:50:44,is_survey
2019-07-03 16:50:48,survey
2019-07-03 16:50:52,study
2019-07-03 16:50:56,is_study
2019-07-03 16:51:00,survey
2019-07-03 16:51:04,is_survey
2019-07-03 16:51:08,task
2019-07-03 16:51:12,survey
2019-07-03 16:51:16,study
2019-07-03 16:51:20,task
2019-07-03 16:51:24,task
2019-07-03 16:51:28,task
2019-07-03 16:51:32,study
2019-07-03 16:51:36,survey
2019-07-03 16:51:40,survey
2019-07-03 16:51:44,survey
2019-07-03 16:51:48,is_task
2019-07-03 16:51:52,study
2019-07-03 16:51:56,survey
2019-07-03 16:52:00,is_survey
2019-07-03 16:52:04,task
2019-07-03 16:52:08,is_task
2019-07-03 16:52:12,is_survey
2019-07-03 16:52:16,survey
2019-07-03 16:52:20,survey
2019-07-03 16:52:24,is_task
2019-07-03 16:52:28,task
2019-07-03 16:52:32,is_study
2019-07-03 16:52:37,is_task
2019-07-03 16:52:40,is_survey
2019-07-03 16:52:44,is_survey
2019-07-03 16:52:48,is_study
2019-07-03 16:52:52,task
2019-07-03 16:52:56,survey
2019-07-03 16:53:00,is_study
2019-07-03 16:53:04,is_task
2019-07-03 16:53:08,survey
2019-07-03 16:53:12,is_survey
2019-07-03 16:53:16,study
2019-07-03 16:53:20,is_study
2019-07-03 16:53:24,is_survey
2019-07-03 16:53:28,is_study
2019-07-03 16:53:32,study
2019-07-03 16:53:36,survey
2019-07-03 16:53:40,study
2019-07-03 16:53:44,is_task
2019-07-03 16:53:48,is_survey
2019-07-03 16:53:52,is_task
2019-07-03 16:53:56,task
2019-07-03 16:54:00,task
2019-07-03 16:54:04,study
2019-07-03 16:54:08,is_study
2019-07-03 16:54:12,is_survey
2019-07-03 16:54:16,task
2019-07-03 16:54:20,is_task
2019-07-03 16:54:25,is_task
2019-07-03 16:54:28,study
2019-07-03 16:54:32,is_study
2019-07-03 16:54:36,study
2019-07-03 16:54:45,study
2019-07-03 16:54:49,is_survey
2019-07-03 16:54:50,task
2019-07-03 16:54:53,study
2019-07-03 16:54:57,task
2019-07-03 16:55:02,task
2019-07-03 16:55:04,is_study
2019-07-03 16:55:08,task
2019-07-03 16:55:12,study
2019-07-03 16:55:16,task
2019-07-03 16:55:20,task
2019-07-03 16:55:24,survey
2019-07-03 16:55:28,task
2019-07-03 16:55:32,is_task
2019-07-03 16:55:36,study
2019-07-03 16:55:41,is_study
2019-07-03 16:55:44,study
2019-07-03 16:55:48,task
2019-07-03 16:55:52,is_survey
2019-07-03 16:55:56,is_survey
2019-07-03 16:56:01,is_task
2019-07-03 16:56:04,study
2019-07-03 16:56:08,is_study
2019-07-03 16:56:12,survey
2019-07-03 16:56:16,is_survey
2019-07-03 16:56:20,study
2019-07-03 16:56:24,is_task
2019-07-03 16:56:28,is_survey
2019-07-03 16:56:32,task
2019-07-03 16:56:36,survey
2019-07-03 16:56:40,study
2019-07-03 16:56:45,task
2019-07-03 16:56:48,is_task
2019-07-03 16:56:53,task
2019-07-03 16:56:56,study
2019-07-03 16:57:00,is_study
2019-07-03 16:57:04,is_study
2019-07-03 16:57:10,survey
2019-07-03 16:57:12,study
2019-07-03 16:57:19,is_survey
2019-07-03 16:57:20,is_survey
2019-07-03 16:57:24,is_task
2019-07-03 16:57:29,is_survey
2019-07-03 16:57:32,study
2019-07-03 16:57:37,task
2019-07-03 16:57:40,study
2019-07-03 16:57:44,study
2019-07-03 16:57:48,is_study
2019-07-03 16:57:52,task
2019-07-03 16:57:56,survey
2019-07-03 16:58:00,task
2019-07-03 16:58:04,is_task
2019-07-03 16:58:09,task
2019-07-03 16:58:12,task
2019-07-03 16:58:16,task
2019-07-03 16:58:20,survey
2019-07-03 16:58:24,study
2019-07-03 16:58:28,survey
2019-07-03 16:58:32,task
2019-07-03 16:58:36,is_study
2019-07-03 16:58:41,is_task
2019-07-03 16:58:45,is_task
2019-07-03 16:58:48,study
2019-07-03 16:58:52,is_task
2019-07-03 16:58:56,is_task
2019-07-03 16:59:00,survey
2019-07-03 16:59:05,study
2019-07-03 16:59:08,task
2019-07-03 16:59:12,task
2019-07-03 16:59:17,is_study
2019-07-03 16:59:20,is_study
2019-07-03 16:59:24,task
2019-07-03 16:59:28,task
2019-07-03 16:59:32,survey
2019-07-03 16:59:36,survey
2019-07-03 16:59:40,study
2019-07-03 16:59:44,is_task
2019-07-03 16:59:48,task
2019-07-03 16:59:52,is_study
2019-07-03 16:59:56,is_survey
2019-07-03 17:00:00,is_study
2019-07-03 17:00:04,task
2019-07-03 17:00:08,is_study
2019-07-03 17:00:12,is_task
2019-07-03 17:00:16,task
2019-07-03 17:00:20,task
2019-07-03 17:00:24,task
2019-07-03 17:00:28,task
2019-07-03 17:00:32,is_task
2019-07-03 17:00:36,task
2019-07-03 17:00:40,survey
2019-07-03 17:00:44,study
2019-07-03 17:00:48,task
2019-07-03 17:00:52,task
2019-07-03 17:00:56,task
2019-07-03 17:01:00,is_survey
2019-07-03 17:01:04,is_study
2019-07-03 17:01:08,study
2019-07-03 17:01:12,is_study
2019-07-03 17:01:16,study
2019-07-03 17:01:20,is_task
2019-07-03 17:01:24,task
2019-07-03 17:01:28,is_task
2019-07-03 17:01:32,study
2019-07-03 17:01:36,task
2019-07-03 17:01:42,is_study
2019-07-03 17:01:44,survey
2019-07-03 17:01:48,is_study
2019-07-03 17:01:53,study
2019-07-03 17:01:58,task
2019-07-03 17:02:00,is_survey
2019-07-03 17:02:04,task
2019-07-03 17:02:08,is_task
2019-07-03 17:02:14,task
2019-07-03 17:02:21,task
2019-07-03 17:02:22,survey
2019-07-03 17:02:24,task
2019-07-03 17:02:28,study
2019-07-03 17:02:32,study
2019-07-03 17:02:36,survey
2019-07-03 17:02:40,is_task
2019-07-03 17:02:44,is_task
2019-07-03 17:02:50,task
2019-07-03 17:02:54,study
2019-07-03 17:02:56,is_task
2019-07-03 17:03:00,task
2019-07-03 17:03:04,is_survey
2019-07-03 17:03:10,is_study
2019-07-03 17:03:12,is_study
2019-07-03 17:03:16,task
2019-07-03 17:03:20,task
2019-07-03 17:03:24,study
2019-07-03 17:03:28,task
2019-07-03 17:03:32,survey
2019-07-03 17:03:36,task
2019-07-03 17:03:40,task
2019-07-03 17:03:44,is_study
2019-07-03 17:03:48,study
2019-07-03 17:03:52,survey
2019-07-03 17:03:56,task
2019-07-03 17:04:00,survey
2019-07-03 17:04:04,is_survey
2019-07-03 17:04:08,survey
2019-07-03 17:04:12,study
2019-07-03 17:04:16,survey
2019-07-03 17:04:20,task
2019-07-03 17:04:25,task
2019-07-03 17:04:28,study
2019-07-03 17:04:32,study
2019-07-03 17:04:36,task
2019-07-03 17:04:40,study
2019-07-03 17:04:45,survey
2019-07-03 17:04:48,task
2019-07-03 17:04:52,task
2019-07-03 17:04:56,is_study
2019-07-03 17:05:00,is_task
2019-07-03 17:05:04,is_survey
2019-07-03 17:05:08,is_task
2019-07-03 17:05:12,is_task
2019-07-03 17:05:16,survey
2019-07-03 17:05:20,task
2019-07-03 17:05:24,survey
2019-07-03 17:05:28,study
2019-07-03 17:05:32,task
2019-07-03 17:05:36,study
2019-07-03 17:05:40,task
2019-07-03 17:05:44,task
2019-07-03 17:05:48,study
2019-07-03 17:05:52,task
2019-07-03 17:05:56,is_study
2019-07-03 17:06:00,survey
2019-07-03 17:06:04,survey
2019-07-03 17:06:08,is_task
2019-07-03 17:06:12,study
2019-07-03 17:06:16,study
2019-07-03 17:06:20,study
2019-07-03 17:06:24,task
2019-07-03 17:06:28,study
2019-07-03 17:06:33,study
2019-07-03 17:06:36,study
2019-07-03 17:06:40,is_survey
2019-07-03 17:06:44,study
2019-07-03 17:06:48,is_study
2019-07-03 17:06:52,survey
2019-07-03 17:06:56,task
2019-07-03 17:07:00,study
2019-07-03 17:07:04,task
2019-07-03 17:07:08,study
2019-07-03 17:07:12,is_study
2019-07-03 17:07:16,study
2019-07-03 17:07:21,is_task
2019-07-03 17:07:24,study
2019-07-03 17:07:28,task
2019-07-03 17:07:32,survey
2019-07-03 17:07:36,task
2019-07-03 17:07:40,task
2019-07-03 17:07:44,is_task
2019-07-03 17:07:48,study
2019-07-03 17:07:52,is_study
2019-07-03 17:07:56,survey
2019-07-03 17:08:00,is_task
2019-07-03 17:08:05,is_task
2019-07-03 17:08:08,survey
2019-07-03 17:08:12,is_task
2019-07-03 17:08:16,survey
2019-07-03 17:08:20,task
2019-07-03 17:08:24,survey
2019-07-03 17:08:28,is_task
2019-07-03 17:08:32,is_study
2019-07-03 17:08:36,task
2019-07-03 17:08:40,study
2019-07-03 17:08:44,task
2019-07-03 17:08:48,is_task
2019-07-03 17:08:52,survey
2019-07-03 17:08:56,is_task
2019-07-03 17:09:00,task
2019-07-03 17:09:04,survey
2019-07-03 17:09:08,is_study
2019-07-03 17:09:12,task
2019-07-03 17:09:16,study
2019-07-03 17:09:20,study
2019-07-03 17:09:24,study
2019-07-03 17:09:29,task
2019-07-03 17:09:32,task
2019-07-03 17:09:39,task
2019-07-03 17:09:40,is_task
2019-07-03 17:09:47,task
2019-07-03 17:09:48,task
2019-07-03 17:09:52,task
2019-07-03 17:09:57,task
2019-07-03 17:10:04,task
2019-07-03 17:10:05,study
2019-07-03 17:10:08,is_task
2019-07-03 17:10:15,is_task
2019-07-03 17:10:16,is_survey
2019-07-03 17:10:23,is_survey
2019-07-03 17:10:24,is_survey
2019-07-03 17:10:30,is_task
2019-07-03 17:10:33,is_task
2019-07-03 17:10:36,is_study
2019-07-03 17:10:40,task
2019-07-03 17:10:47,task
2019-07-03 17:10:48,is_task
2019-07-03 17:10:54,is_study
2019-07-03 17:10:56,study
2019-07-03 17:11:02,survey
2019-07-03 17:11:04,task
2019-07-03 17:11:08,is_survey
2019-07-03 17:11:14,task
2019-07-03 17:11:16,task
2019-07-03 17:11:23,survey
2019-07-03 17:11:24,survey
2019-07-03 17:11:28,study
2019-07-03 17:11:35,is_task
2019-07-03 17:11:36,task
2019-07-03 17:11:40,study
2019-07-03 17:11:45,study
2019-07-03 17:11:48,task
2019-07-03 17:11:54,survey
2019-07-03 17:11:56,is_task
2019-07-03 17:12:00,task
2019-07-03 17:12:08,is_task
2019-07-03 17:12:09,survey
2019-07-03 17:12:17,study
2019-07-03 17:12:17,is_task
2019-07-03 17:12:20,task
2019-07-03 17:12:24,study
2019-07-03 17:12:28,task
2019-07-03 17:12:32,is_task
2019-07-03 17:12:38,survey
2019-07-03 17:12:42,survey
2019-07-03 17:12:44,is_task
2019-07-03 17:12:51,study
2019-07-03 17:12:52,study
2019-07-03 17:13:00,task
2019-07-03 17:13:00,is_survey
2019-07-03 17:13:05,task
2019-07-03 17:13:13,is_study
2019-07-03 17:13:14,task
2019-07-03 17:13:16,survey
2019-07-03 17:13:20,task
2019-07-03 17:13:25,survey
2019-07-03 17:13:32,is_study
2019-07-03 17:13:32,is_task
2019-07-03 17:13:36,task
2019-07-03 17:13:40,task
2019-07-03 17:13:44,is_study
2019-07-03 17:13:51,task
2019-07-03 17:13:52,task
2019-07-03 17:13:56,task
2019-07-03 17:14:00,survey
2019-07-03 17:14:04,task
2019-07-03 17:14:08,task
2019-07-03 17:14:12,task
2019-07-03 17:14:16,is_study
2019-07-03 17:14:24,is_survey
2019-07-03 17:14:24,task
2019-07-03 17:14:28,task
2019-07-03 17:14:32,task
2019-07-03 17:14:36,survey
2019-07-03 17:14:40,is_task
2019-07-03 17:14:44,is_study
2019-07-03 17:14:48,study
2019-07-03 17:14:52,task
